          1.83697991            4.65363128            2.32989538
         -1.58586533            4.24533220           -1.52960117
          3.03246502            2.95492267           -2.62014797
         -2.12140322            3.70772968            3.98547557
          4.53616868            1.70307970            1.65436481
         -0.07458057            2.85293621           -2.62322333
          1.75419086            4.45536893           -2.47095181
          2.44019826            6.63999488           -4.28334805
         -1.84827934            6.11334789           -0.93777354
         -1.36254194            6.56090620            1.05214155
         -1.77412623            7.11068602            1.85716463
         -1.72794788            1.72105286           -2.40806963
          2.02833461            4.62114398           -1.93723448
         -1.90150447            3.41428430           -1.15591815
         -2.39071259            5.41284754           -0.20011467
         -3.35097954            6.86972678           -6.81513959
          1.57236374            3.76395192            2.54829223
          0.82315258            4.26169340            0.71072973
          1.74650600            2.23651174            6.11833375
         -4.39773742            4.85210919            1.17738909
         -7.09924513            2.68786532            1.67056746
          1.86322897            3.82060997            1.09204608
         -4.06773188            3.71882101            0.09136319
         -4.48138870            3.15453637            3.19892914
          2.13780763            5.10732375            3.34855003
          0.62536924            7.37602341           -0.08145176
         -1.60279240            4.80081547            1.52971202
         -3.31947810            1.91666396           -0.86838301
         -1.02145266            2.33359255            0.32832393
          2.43456897            4.82165559           -5.18369678
          0.18165163            5.72053985            1.01425394
          5.54394607            3.54671755            0.94628661
          2.17792628            2.91111517            2.14333182
          1.68490664            2.87533147           -1.05263795
         -0.45446081            3.18695056           -2.84784640
          0.50899597            2.33804413            0.58501626
          0.49660651            2.86170511            2.46581783
         -2.86813829            4.63082012            2.43879552
          0.93366885            3.70994334           -4.81492020
         -2.36825378            2.77675927           -1.53880820
          0.89400102            2.20858268           -5.10604096
         -1.52551023            2.04319191           -1.06970502
         -1.84680141            8.39859145            3.22970440
         -1.26220200            5.12508205            2.85375148
          1.27656170            6.96038275           -3.41148747
          2.73200198            5.17248875            4.99003845
          0.25358449            3.95408879            5.98134021
         -2.31615263            1.78628875           -3.36359462
         -0.59680942            1.89937709            4.09495155
          1.58790408            3.37890497            4.78725161
          1.47319575            6.20337008            2.11659274
         -0.97407709            4.45522578            2.49316497
          2.59634304            3.84371806            0.63322480
          3.70081698            3.75739526           -2.36633846
          2.07201365            2.36978201           -2.56124949
          7.12628193            3.31882552            0.00110463
         -2.00253457            2.68149796            0.31747774
          1.67320907            5.77169935           -4.45491194
          4.31137707            3.70874973           -1.64933288
          2.10597847            3.68167381            4.24687961
          6.42190070            5.05553542            0.93492582
          3.73577279            6.83433404            4.88382213
          1.88015593            5.04101081            2.16209262
          0.46815941            2.42566815            3.29266735
         -0.02811567            4.67914681           -0.48774812
          3.85011471            2.50336119            4.11824171
         -3.96251369            4.88250283           -4.30775935
         -2.88325309            3.67819407            3.69354510
         -2.04077811            2.50665165           -1.15694113
          1.34984952            3.80464833           -0.22159538
         -3.60315363            3.22952386            2.06432373
         -0.56835101            4.12443920           -5.46005963
         -0.29579326            5.19083545            0.57363316
          2.19695047            5.97473317           -1.72757521
         -0.99796515            2.96999563           -2.69684973
          2.16842926            4.71291549            2.06357311
          2.89252630            3.14001338            2.92611271
         -0.06894265            6.21175023            1.82912536
         -2.64726790            3.88334724           -3.32640466
         -1.18039791            4.48470208            4.11913536
          5.04936182            7.25567119            0.04729905
          1.08442607            4.06945246            3.27561678
          2.97957091            4.95524689            1.23854012
         -1.55222009            5.27888711           -0.19356700
         -3.14958320            6.01311061            1.92249167
         -0.85052404            6.92197801            2.80479490
          3.74585549            5.09276113           -3.47237910
          3.39886758            7.21684156           -1.32024993
         -6.70083018            7.84379289           -1.21233928
         -0.13472127            2.78063957           -3.83174789
          6.48736284            4.72120697            1.12916167
         -2.25489226            6.19332287            2.00516406
          3.92944350            4.18644144            1.18928877
         -0.06207558            3.22069080           -0.54965028
          0.65106635            5.66838242            0.49516163
          2.78787201            4.15960365            1.25330531
          3.04524437            2.80953990            4.74575670
         -2.69815201            3.62122418           -0.68206974
          2.30646484            3.45739356           -0.33440745
          1.57207952            2.90905888            3.28683771
         -1.22592407            3.85635800            0.07139410
          0.94899192            4.10176779            1.64964091
         -3.08094278            5.65548990           -5.38141797
         -3.32747960            5.41059607            4.39024800
          2.03317162            3.22843178            1.90067570
          1.16132648            4.70858378            1.07041789
          0.97873947            3.38438368           -0.33627701
         -2.65377304            4.63930368           -2.04287510
         -2.44462704            5.97091746            0.33358222
          0.53766344            4.58920334            1.57047964
         -0.86986430            3.40627158            1.40113113
          3.77948427            4.37214406            2.43943458
          0.75081370            4.23014202            2.31797154
          0.64873573            4.67016775           -0.98686957
          1.98565029            3.47108031            0.58507372
          1.12496478            2.41523673           -1.38814873
         -5.32213669            4.80333396            2.83101896
         -0.86283925            3.80517745            4.07048549
         -3.98307301            7.63175872           -3.12887650
         -2.59551780            2.89548383           -2.94464951
          3.86752410            2.55132373            1.94150563
         -0.76130483            3.76753148            0.13501026
         -5.88721983            5.56387874           -1.97896975
          4.73427356            4.01052692           -2.18530761
         -1.16524325            5.04135333           -3.56360893
          0.50048625            2.92656496           -2.59116958
         -0.57108978            2.85683936           -1.35801283
          0.86291545            7.04473172           -1.17612373
          2.60093485            5.89775150            0.17658477
         -0.61873324            3.17592701            4.52908978
         -0.74958359            3.92176006           -4.30343330
         -5.12936952            3.14107709            1.04472622
         -5.03334079            3.31811887            4.94821512
          2.71166586            2.70936431            0.87357961
         -2.67734998            5.15464219            2.83465293
          1.07982243            2.98023359           -0.30314255
          3.18669483            4.81601178           -5.28196532
         -2.37656109            5.97874681           -2.77047167
         -0.31032720            1.86198765            4.60346462
         -2.18741878            4.84363722           -5.88763630
         -0.43291343            3.94150818           -0.56427607
          1.16452696            2.27459583            2.40878652
          0.45757227            7.63355996           -1.59850421
          2.70600119            3.51607373           -3.01581443
          4.25045217            3.48945321            3.52700953
          2.90050961            3.00946552            2.71119104
          0.77216230            6.51189050           -2.37149906
         -2.84548656            1.85221776            2.87260767
          3.92769920            7.28701806            0.16075549
         -0.72576960            3.71011392            1.77916342
          1.92059667            2.30546535            2.57321631
         -3.37416990            8.37413373            3.35560398
          3.11453087            4.81861337           -0.74911241
         -4.49141572            2.29948237           -2.44024632
          5.45696649            4.04652681           -0.79544379
         -4.86612212            3.18350245           -4.84445618
         -1.48490382            3.30716328           -2.11101879
          1.19717040            6.01728750           -2.14643830
          4.17216729            3.69015589            0.91137974
          0.83168443            5.20868787            4.63973963
          2.56928130            3.67665101            2.53795840
         -0.42740995            5.23028263            3.49876559
         -3.93391799            5.54752410           -2.33346689
         -3.86312681            4.14668989            2.44237646
         -1.68296548            3.18792767           -0.47504763
         -5.05246661            8.05558741           -3.12386508
          1.19273398            4.61116355            1.26309031
         -2.72145885            4.97665624            0.12692003
          0.89736282            6.54370872            2.50940282
         -1.81318460            3.02221361           -2.09866199
         -1.81338841            5.13176466           -0.72095684
         -1.34580294            3.73892849            2.45253323
          1.49986590            4.25863358           -5.59060919
