          1.31482078            0.85389195            0.34566499
         -1.05199410           -0.17155276            2.79942053
          0.01770256            1.54575122           -0.92910967
          0.12736032            0.91634075           -0.41320648
          0.94596308           -0.23304238            1.11519860
          1.90454811            0.81787418            0.74826286
          0.53543699            0.34208099           -1.49468606
          0.09367841            1.36181883            0.49874479
          0.75471953            1.28884726           -0.60515966
         -0.97324602            0.55529871            1.63154135
         -0.98650068            1.76244310           -0.02326084
         -1.69966607           -1.39889004           -1.00950223
          0.76207164           -1.42201081           -1.29572260
          0.17080106           -0.33879208            0.79422538
         -0.41710258           -0.65548951            0.73415528
         -1.96532835           -0.17406043           -0.75015601
         -0.25292134            2.14469895           -0.54877751
          0.55125894            2.46292534            0.14393836
         -0.12165456           -0.83183690            1.50403989
          1.01557171           -1.48755623           -0.17687141
         -2.14950121            0.37049804           -2.13846487
          0.75656606           -1.12853253           -0.98414853
         -0.45185526            1.94471619            0.10348926
         -0.72627842            1.71390979           -0.44512694
          1.45056630            1.05090193           -0.02048785
         -1.69404341           -0.33485055           -0.34203933
         -0.26635102           -0.97437861           -1.99630085
          0.19181245           -0.11786974            1.86651176
         -1.29363071            0.95112031            1.37140754
         -1.15716382           -0.14565018            0.97195981
         -1.62067289           -0.98650403           -1.00067637
         -1.37409799            0.96499908            0.12264450
         -1.31775618            1.94118251           -1.29661295
         -1.05536476            0.68193888           -1.98062435
          1.96735110            1.46529680           -0.73248818
         -0.05238991            1.25712654            0.27213291
          1.63022295           -0.78680419           -0.99428762
         -0.47215312           -1.52697801           -0.61732533
          1.46857039           -0.67539159            0.10554235
         -0.55857729           -0.23922879            1.89595801
          1.80634690           -0.60482794           -0.24184486
          0.96935304            0.79930936            0.38164643
         -0.26726422            0.95320066            2.17308287
          2.27335453            0.02696511           -0.78262069
          1.23276927           -2.07596710            0.83314873
          0.84040395            0.92091871           -0.68475285
         -0.27575687            1.06606499            0.22079817
         -0.32307934            1.02877612            1.65065563
          0.68238893            0.00048631            0.20358503
         -0.99185118            1.57401143            1.69916869
         -0.00574076           -0.95217980            1.08567030
         -1.15475749           -0.04979247           -0.44535275
         -1.40836007            1.10750924           -0.09087924
         -0.34371734            1.58490238            1.24632152
         -0.28841915           -0.71681873            1.83043724
          1.46116216            1.33081462            1.10794179
         -0.33115488            0.54224887            0.03474260
         -0.36651999            0.87979863           -0.97205843
          0.28221330            2.32438036           -0.04102195
         -1.27499973           -1.29774814            0.91242990
          0.97387401            0.14054037           -1.22195134
         -0.09352451           -1.15633530           -1.67944031
         -0.25447872           -0.79425041            0.05735097
          0.19348443            1.39541250            0.72543585
         -1.07621113            0.22543127           -1.07354583
          1.82796656            0.28544086            1.37011669
          0.24883171            1.37623618            1.73154077
          0.65607381           -0.82342403            0.40288616
          0.97148113            0.74997389           -0.36500817
          0.88361760            0.48852731            0.08439187
          0.12579592           -0.58212449            1.25723550
          1.76779054           -0.80322909            0.77554423
          1.24080893            2.12752711           -2.25500569
         -1.22018688           -0.70452625            0.16635546
          1.19434886           -1.45281582           -0.61727763
         -0.28532028            1.40552968           -1.32933855
          1.13245465           -1.02266558           -0.20181420
          1.33649301            0.45472984            0.97721172
          0.73718132           -0.52542340            2.38746900
         -0.78181292            1.55200029           -0.50377237
         -0.30678248            0.27022489           -2.32955654
          1.03672732            1.44034679            0.48181146
          1.39146792            0.53418075            0.32069870
         -2.17526822            0.39740303            0.95740199
          1.05315404            1.82143892            0.05227805
         -0.89518421            0.35007801            0.08945302
          0.70932439           -1.61499607           -1.42749552
         -1.91341760           -0.07941605           -0.45200842
          0.58100738            1.18277535            0.69837635
          1.29494481           -1.11999162            0.68740786
         -0.88410105            0.22201372           -2.83727006
         -0.28836842           -1.49869806           -0.59572533
         -1.10862933            0.04881885           -0.20240867
         -0.64328280            1.09021627           -0.05299927
          1.15772788            0.06402541           -1.27270441
          1.30705429           -0.97580287           -1.63593778
          1.06623554            1.27510280           -0.02228439
         -0.06234055            1.44872393           -0.74529455
          1.73267987            0.55148650            0.00364586
          0.53644348           -0.63820800           -1.49146667
          0.39832087           -0.39859252           -1.57539779
         -1.83378145            0.91612260           -1.11635186
          1.65397718           -0.26517307            0.07251913
         -1.30852257           -0.37432905            1.00824267
         -0.96393882            1.81943400            1.04626780
         -0.02781549            0.04081212            0.11433985
         -1.46635225            0.95713015           -1.02169858
          1.35361657            1.09499526            2.52424762
          1.80591637            1.44144065           -0.71165316
         -1.18276398            0.12982716           -0.89880101
         -0.45054635            1.04061637           -0.15531538
          0.25594650           -2.38817611            0.44515927
          0.35069763            1.89247013           -0.72642357
         -0.24484045            2.25000279           -0.21921014
          1.48230054            1.86540246           -1.33723153
          2.10440215            0.16111248           -0.58702394
          0.03987780            0.88924226           -1.06878468
          0.03335770            0.23472847           -2.23015463
          0.85903396           -0.64253952           -0.91318919
          0.35359693           -0.14835834            0.13134182
          0.58007758           -0.04566350            0.76779071
         -1.77860036            0.85341679            0.31923436
          0.09916298            1.55500222            0.45718406
         -0.90733004            0.85761429            0.85867151
         -0.94642503           -0.00938189           -0.23574675
         -1.73977763           -1.31950572           -0.00626676
          0.33254969           -1.81553082            0.20740136
         -1.09161300            0.54446444           -1.11294595
         -2.61105298            1.46376253           -0.75100027
         -0.70232561            1.41483870            1.16049721
          0.64619325            1.74029466           -1.21134330
          1.22849928            1.00240579            1.20975277
         -0.84364338           -0.61106802            0.07816104
          1.64187973           -0.94750944           -0.66787252
         -0.19436907            2.75703603           -0.52140834
