        48.6718368          8.3801376        -30.0808494         13.5593474
        51.1727137          7.9705894        -31.6264764         12.8966845
        53.8020917          7.5810563        -33.2515213         12.2664068
        56.5665735          7.2105603        -34.9600651         11.6669316
        59.4731011          6.8581708        -36.7563979         11.0967535
        62.5289732          6.5230031        -38.6450307         10.5544408
        65.7418633          6.2042155        -40.6307060         10.0386316
        26.4014294         15.4490381        -16.3169807         24.9970687
        27.7579988         14.6940235        -17.1553867         23.7754295
        29.1842720         13.9759075        -18.0368721         22.6134934
        30.6838307         13.2928868        -18.9636502         21.5083427
        32.2604402         12.6432462        -19.9380485         20.4572021
        33.9180598         12.0253543        -20.9625138         19.4574321
        35.6608519         11.4376597        -22.0396185         18.5065221
        37.4931929         10.8786864        -23.1720675         17.6020844
        39.4196840         10.3470309        -24.3627045         16.7418477
        41.4451628          9.8413581        -25.6145193         15.9236519
        43.5747157          9.3603981        -26.9306554         15.1454423
        45.8136902          8.9029433        -28.3144177         14.4052649
        48.1677086          8.4678449        -29.7692811         13.7012609
        50.6426822          8.0540104        -31.2988989         13.0316625
        53.2448259          7.6604004        -32.9071121         12.3947883
        55.9806740          7.2860267        -34.5979593         11.7890389
        58.8570967          6.9299492        -36.3756862         11.2128933
        61.8813169          6.5912736        -38.2447571         10.6649046
        65.0609289          6.2691495        -40.2098654         10.1436969
        26.1279714         15.6107293        -16.1479744         25.2586906
        27.4704898         14.8478127        -16.9776964         24.0242656
        28.8819902         14.1221808        -17.8500516         22.8501686
        30.3660168         13.4320115        -18.7672305         21.7334512
        31.9262963         12.7755717        -19.7315363         20.6713092
        33.5667468         12.1512129        -20.7453904         19.6610755
        35.2914875         11.5573674        -21.8113388         18.7002133
        37.1048497         10.9925439        -22.9320582         17.7863096
        39.0113868         10.4553240        -24.1103630         16.9170696
        41.0158863          9.9443587        -25.3492118         16.0903104
        43.1233819          9.4583650        -26.6517158         15.3039561
        45.3391658          8.9961225        -28.0211455         14.5560319
        47.6688020          8.5564703        -29.4609398         13.8446597
        50.1181405          8.1383045        -30.9747143         13.1680533
        52.6933320          7.7405750        -32.5662702         12.5245134
        55.4008431          7.3622830        -34.2396040         11.9124242
        58.2474726          7.0024787        -35.9989178         11.3302486
        61.2403689          6.6602585        -37.8486295         10.7765246
        64.3870474          6.3347630        -39.7933837         10.2498619
        25.8573457         15.7741128        -15.9807185         25.5230506
        27.1859588         15.0032114        -16.8018465         24.2757060
        28.5828392         14.2699850        -17.6651661         23.0893208
        30.0514947         13.5725923        -18.5728452         21.9609157
        31.5956134         12.9092822        -19.5271629         20.8876573
        33.2190725         12.2783888        -20.5305159         19.8668504
        34.9259490         11.6783280        -21.5854235         18.8959316
        36.7205288         11.1075930        -22.6945349         17.9724629
        38.6073186         10.5647505        -23.8606351         17.0941254
        40.5910561         10.0484374        -25.0866523         16.2587133
        42.6767230          9.5573573        -26.3756653         15.4641289
        44.8695564          9.0902768        -27.7309109         14.7083768
        47.1750629          8.6460232        -29.1557923         13.9895594
        49.5990319          8.2234808        -30.6538875         13.3058715
        52.1475504          7.8215886        -32.2289586         12.6555963
        54.8270179          7.4393375        -33.8849605         12.0371009
        57.6441629          7.0757674        -35.6260519         11.4488321
        60.6060596          6.7299655        -37.4566048         10.8893128
        63.7201458          6.4010633        -39.3812159         10.3571380
        66.9942413          6.0882350        -41.4047182          9.8509712
        26.9043748         15.1602366        -16.6278181         24.5297781
        28.2867868         14.4193362        -17.4821957         23.3309760
        29.7402304         13.7146445        -18.3804732         22.1907609
        31.2683555         13.0443920        -19.3249065         21.1062697
        32.8749994         12.4068957        -20.3178670         20.0747789
        34.5641965         11.8005546        -21.3618482         19.0936984
        36.3401887         11.2238462        -22.4594718         18.1605646
        38.2074356         10.6753223        -23.6134938         17.2730342
        40.1706262         10.1536054        -24.8268124         16.4288787
        42.2346903          9.6573855        -26.1024741         15.6259780
        44.4048110          9.1854166        -27.4436825         14.8623162
        46.6864378          8.7365134        -28.8538054         14.1359756
        49.0853001          8.3095486        -30.3363838         13.4451321
        51.6074218          7.9034502        -31.8951407         12.7880510
        54.2591361          7.5171983        -33.5339903         12.1630824
        57.0471020          7.1498231        -35.2570480         11.5686568
        59.9783203          6.8004020        -37.0686406         11.0032815
        63.0601518          6.4680575        -38.9733171         10.4655369
        66.3003351          6.1519551        -40.9758606          9.9540725
        26.6257074         15.3189052        -16.4555922         24.7865093
        27.9938008         14.5702504        -17.3011204         23.5751604
        29.4321901         13.8581834        -18.1900938         22.4230117
        30.9444873         13.1809160        -19.1247449         21.3271701
        32.5344901         12.5367475        -20.1074207         20.2848836
        34.2061910         11.9240604        -21.1405887         19.2935350
        35.9637880         11.3413161        -22.2268433         18.3506349
        37.8116945         10.7870513        -23.3689124         17.4538156
        39.7545510         10.2598741        -24.5696637         16.6008250
        41.7972361          9.7584607        -25.8321126         15.7895211
        43.9448794          9.2815521        -27.1594291         15.0178668
        46.2028738          8.8279506        -28.5549464         14.2839241
        48.5768894          8.3965172        -30.0221687         13.5858502
        51.0728877          7.9861685        -31.5647805         12.9218921
        53.6971364          7.5958741        -33.1866554         12.2903825
        56.4562253          7.2246539        -34.8918661         11.6897355
        59.3570830          6.8715757        -36.6846948         11.1184430
        62.4069937          6.5357529        -38.5696433         10.5750703
        65.6136163          6.2163421        -40.5514450         10.0582529
        26.3499264         15.4792344        -16.2851501         25.0459274
        27.7038494         14.7227442        -17.1219206         23.8219005
        29.1273403         14.0032246        -18.0016863         22.6576933
        30.6239737         13.3188688        -18.9266566         21.5503824
        32.1975076         12.6679584        -19.8991541         20.4971873
        33.8518936         12.0488589        -20.9216208         19.4954632
        35.5912859         11.4600155        -21.9966244         18.5426946
        37.4200524         10.8999497        -23.1268642         17.6364890
        39.3427853         10.3672550        -24.3151786         16.7745709
        41.3643130          9.8605938        -25.5645513         15.9547759
        43.4897116          9.3786938        -26.8781199         15.1750453
        45.7243183          8.9203448        -28.2591829         14.4334212
        48.0737446          8.4843960        -29.7112081         13.7280411
        50.5438901          8.0697526        -31.2378420         13.0571340
        53.1409576          7.6753733        -32.8429180         12.4190149
        55.8714688          7.3002679        -34.5304667         11.8120815
        58.7422802          6.9434943        -36.3047257         11.2348098
        61.7606009          6.6041567        -38.1701505         10.6857500
        64.9340102          6.2814030        -40.1314253         10.1635236
        26.0770018         15.6412417        -16.1164734         25.3080607
        27.4169013         14.8768339        -16.9445769         24.0712229
        28.8256481         14.1497838        -17.8152303         22.8948311
        30.3067798         13.4582655        -18.7306200         21.7759310
        31.8640155         12.8005426        -19.6930446         20.7117130
        33.5012659         12.1749635        -20.7049210         19.6995047
        35.2226421         11.5799572        -21.7687900         18.7367643
        37.0324668         11.0140297        -22.8873231         17.8210744
        38.9352846         10.4757598        -24.0633293         16.9501353
        40.9358739          9.9637958        -25.2997614         16.1217602
        43.0392583          9.4768522        -26.5997245         15.3338689
        45.2507196          9.0137061        -27.9664828         14.5844828
        47.5758113          8.5731946        -29.4034684         13.8717202
        50.0203717          8.1542114        -30.9142898         13.1937913
        52.5905396          7.7557046        -32.5027410         12.5489936
        55.2927690          7.3766732        -34.1728105         11.9357080
        58.1338454          7.0161656        -35.9286923         11.3523945
        61.1209032          6.6732765        -37.7747956         10.7975882
        64.2614433          6.3471448        -39.7157561         10.2698961
        25.8069041         15.8049446        -15.9495439         25.5729375
        27.1329253         15.0325364        -16.7690701         24.3231548
        28.5270808         14.2978769        -17.6307055         23.1344507
        29.9928713         13.5991211        -18.5366139         22.0038401
        31.5339777         12.9345144        -19.4890700         20.9284839
        33.1542699         12.3023879        -20.4904656         19.9056817
        34.8578166         11.7011542        -21.5433154         18.9328652
        36.6488956         11.1293036        -22.6502632         18.0075916
        38.5320047         10.5854001        -23.8140886         17.1275372
        40.5118725         10.0680779        -25.0377141         16.2904922
        42.5934706          9.5760379        -26.3242125         15.4943548
        44.7820263          9.1080445        -27.6768144         14.7371255
        47.0830354          8.6629225        -29.0989161         14.0169031
        49.5022758          8.2395543        -30.5940890         13.3318789
        52.0458227          7.8368766        -32.1660874         12.6803326
        54.7200631          7.4538782        -33.8188589         12.0606283
        57.5317125          7.0895975        -35.5565538         11.4712098
        60.4878313          6.7431197        -37.3835357         10.9105969
        63.5958427          6.4135747        -39.3043923         10.3773819
        66.8635511          6.1001350        -41.3239472          9.8702257
        26.8518907         15.1898685        -16.5953811         24.5777235
        28.2316059         14.4475199        -17.4480920         23.3765783
        29.6822142         13.7414509        -18.3446172         22.2341346
        31.2073582         13.0698883        -19.2872081         21.1475236
        32.8108679         12.4311459        -20.2782316         20.1140167
        34.4967698         11.8236197        -21.3201762         19.1310186
        36.2692974         11.2457841        -22.4156586         18.1960609
        38.1329018         10.6961880        -23.5674294         17.3067958
        40.0922627         10.1734514        -24.7783810         16.4609902
        42.1523003          9.6762617        -26.0515543         15.6565203
        44.3181876          9.2033702        -27.3901463         14.8913658
        45.1391055          9.0359940        -27.8975014         14.6205455
