         3.4899663         33.2249341         19.3848084
        18.9630001         15.1655750         10.3526913
        -1.5062448         29.4296340         14.7501980
         0.0736086          9.8095661         15.3564244
         4.1710453         32.2426348         24.7450090
        13.3368957         18.7794330         20.9368307
         9.0303859          8.0988980          5.7058643
         3.9404600          2.5713520         24.9086716
        23.7931662         14.1527845          4.9230205
         2.4873795         17.2956633         23.1465130
        -9.1391605         18.8005027         21.1307717
       -13.3433607         25.8397337          7.7521116
         0.8620210          5.3269525          3.5308611
         9.1789199         22.3974290          9.9087333
         9.4663731         35.2333323          0.8554693
         4.7666555         16.2695541          2.6274150
         6.4646170         31.6790939         18.1278524
        -3.9144104         27.4651522         24.1095963
         9.4740114         20.7311459          6.7963678
        -0.9475070         24.8485077          3.6547229
         3.5754726         31.6428300         19.5038201
        20.1210602         14.4911745         10.6205355
        -1.7372293         28.1135697         14.8039809
         0.3372216          8.4371750         15.3942930
         4.3606597         30.5104575         25.0619148
        14.2504934         17.7264270         21.4667194
         9.2021190          7.6809927          5.6801623
         4.2657264          2.2742887         24.7228446
        25.1900123         13.6162353          5.4031943
         2.6138095         16.4068855         23.0732471
        -9.2391395         18.0135326         21.2432785
       -14.0025066         24.4951519          7.2629679
         0.9704904          5.4512284          3.3920946
         9.7875384         21.2256408         10.0932291
        10.3722639         33.3916388          1.0534242
         4.5637183         15.4427491          2.4496716
         6.8026972         30.2907757         18.1335037
        -3.9220564         26.3449047         24.3427995
         9.9316453         19.8971432          6.7423422
        -1.1479722         23.3485192          3.3959827
         3.8577968         29.8496584         19.0306901
        21.5253584         13.7826966         11.0742639
        -1.7995478         26.6626851         14.7292864
         0.1905459          8.0080863         15.4744299
         4.6052013         28.6211627         25.1613070
        14.4445970         16.8500752         21.8283414
         9.5673326          6.7096653          5.3828439
         4.4784506          2.2467991         24.9441988
        26.4738081         12.4954187          5.2308634
         2.8058768         15.7813845         23.3502464
       -10.1288875         17.1550536         21.0190110
       -14.5739476         23.1753892          7.4659642
         1.0664086          4.7710045          3.1630688
        10.0375310         20.4501853         10.5898454
        11.0453876         31.6944361          1.4956978
         4.9719812         14.6820632          2.3376071
         7.4094129         29.2622563         18.0939558
        -4.1393524         25.4195203         24.4475116
        10.3985515         18.7898386          6.7333443
        -1.4279053         22.3259433          3.1104904
         4.4084521         28.7148983         18.5751025
        22.7936719         12.9954659         10.8779139
        -1.9103139         26.4050738         14.4315365
         0.0188659          7.3728026         15.5676658
         5.2727612         26.9650535         24.6515336
        14.8607542         15.6552225         22.4022487
        10.1979195          6.2644641          5.6703159
         4.2525833          2.2785639         25.0016362
        28.1537897         11.9757948          4.9499673
         2.4249889         14.9185341         23.2938201
       -10.7605143         16.5928625         21.2659716
       -15.8442313         22.2585915          7.3209317
         1.1659394          4.4166630          2.6401161
        10.6861167         19.4004574         11.1105434
        11.4919966         29.5438055          1.6638044
         5.2787153         13.8838805          2.5513898
         7.6890893         28.1557092         18.0025070
        -4.3143292         24.0900467         24.5573743
        10.5823372         17.8509656          6.2968288
        -1.6790061         21.4927041          3.3961058
         4.4958871         27.2292805         18.5354940
        24.2031068         12.2478258         11.3581479
        -1.9658394         24.9006111         14.0463328
        -0.3701643          6.7658026         15.6042477
         5.8968274         25.6106322         24.7645641
        15.9336845         14.6399242         22.4746206
        10.8126685          5.9308086          5.7448077
         4.6033010          2.4614341         25.1166992
        29.4998024         11.7454163          4.9329477
         2.8926467         14.1530380         23.3074532
       -11.0694381         16.1377797         21.5601372
         3.6114235          1.4740865          7.5048554
         0.8719185          3.9083860          2.3991066
        10.9498838         18.0301360         11.0609254
        11.5038205         27.8137418          1.3223873
         5.8142225         13.3398106          2.4626671
         7.9797157         26.9989267         18.2627857
        -4.3269915         22.9331444         24.4512389
        10.6944963         17.1384970          6.1526781
        -1.6279900         20.5368547          3.7221103
         5.0404104         25.8113009         18.1616138
        25.3575594         11.7516403         10.8759772
        -2.3924282         23.1074100         13.8874703
        -0.2195189          6.5390079         15.5500609
         6.5043508         24.3074368         24.8900720
        16.6032585         14.1305275         22.5931656
        10.9913331          5.7891484          5.9465355
         5.0820021          2.5041818         25.1208213
        30.8669217         11.4219314          4.6625388
         3.2576929         13.3713390         23.5980314
       -11.6693754         15.0412462         22.0381956
         3.8806515          2.0202866          7.7069180
         0.8590592          3.3164037          2.1438449
        11.7805914         17.2729358         11.4119252
        12.3899591         26.5368301          1.2690507
         5.8188659         12.5740269          2.8293875
         8.0166039         25.7758495         18.5451246
        -4.5799095         21.7607664         24.9319247
        11.2957573         16.7387203          6.2035848
        -1.9928173         19.4029667          3.8979316
         5.2844202         24.2681346         17.8176991
        26.7814737         11.3402055         11.2430376
        -2.4573110         22.8748810         13.8435072
        -0.2259641          6.3001698         15.4057804
         6.9429742         22.9798557         24.4902781
        17.4394727         13.3558352         22.1831596
        11.7448396          5.8945785          5.9952532
         5.2485153          1.9912458         25.1632339
        32.3939947         11.2017953          4.6267898
         3.7191297         12.8937437         23.7187107
       -11.8684375         14.2917537         22.4246269
         4.3329316          1.5019686          8.1808251
         0.6986490          2.8426154          2.1057982
        12.1508795         16.4870078         10.9982003
        13.0951375         25.0533062          1.1875793
         6.3514633         11.8281361          2.6962246
         8.1058028         24.1432631         18.8054510
        -5.2526504         21.4020650         25.0658564
        11.4375731         15.6672619          5.8831374
        -2.3335198         18.4469879          4.0839196
         6.1126007         22.8679112         17.3163999
        28.4774215         10.8540079         11.1519947
        -2.6087659         21.7520547         14.1310528
         0.2018710          5.7649161         15.5238155
         6.8596290         21.9262775         24.3903603
        18.3613375         12.8259147         22.1939034
        12.6162710          5.1006296          6.1770299
         5.7001232          1.9028732         25.3944270
        34.1397978         10.6096853          4.5097775
         3.8678620         12.2790015         23.9151992
       -12.7548213         13.9294854         22.3754410
       -19.3781244         18.1583708          8.0839709
         0.9645576          2.9187707          2.0853045
        12.7555276         15.4952790         11.3012087
        13.7376471         23.5917428          0.9702475
         7.0353361         11.7146360          2.3001850
         8.7850600         23.2022589         18.7769606
        -6.0197765         20.1466921         24.5998456
        11.7370719         15.0956433          6.1751641
        -2.8528164         17.0891098          3.9870198
         6.2431675         21.7691328         17.4803016
        29.7889474         10.5042540         11.1129138
        -2.5831662         19.9984357         14.2962824
         0.0796306          5.3875943         15.7417443
         7.4126351         20.9612083         24.4133324
        19.2536295         12.6630613         22.4997430
        13.5200308          5.0818600          5.8940367
         5.7387945          1.6062916         24.9523302
        35.3462662         10.0663643          4.2425453
         4.0929473         12.1069257         23.6357270
